"ID","GSBC01","GSBC02","GSBC03","GSBC04","GSBC05","GSBC06","GSBC07","GSBC08","GSBC09","GSBC10","GSBC11","GSBC12","GSBC13","GSBC14","GSBC15","GSBC16","GSBC17","GSBC18","GSBC19","GSBC20","GSBC21","GSBC22","GSBC23","GSBC24","GSBC25","Harga"
"CAD2408729",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,17,1805
"CAD2408730",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,8,425
"CAD2408731",0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,4,0,0,0,5,105
"CAD2408732",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,1285
"CAD2408733",0,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,76,885
"CAD2408734",1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,0,0,1,2,485
"CAD2408735",0,2,0,2,0,0,1,1,0,1,0,1,0,1,0,0,3,1,2,1,4,1,0,1,12,465
"CAD2408736",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,17,2085
"CAD2408737",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,11,525
"CAD2408738",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,17,305
"CAD2408739",1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,76,385
"CAD2408740",0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,1,615
"CAD2408741",1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,76,585
"CAD2408742",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,10,865
"CAD2408743",0,3,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,76,785
"CAD2408744",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,1525
"CAD2408745",1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,1,4,385
"CAD2408746",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,15,585
"CAD2408747",1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,1,4,3,1,1,16,585
"CAD2408748",0,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,1,2,1,0,2,1,0,74,985
"CAD2408749",1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,0,0,1,335
"CAD2408750",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,1,4,3,0,1,15,1425
"CAD2408751",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,585
"CAD2408752",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,71,1185
"CAD2408753",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,17,1285
"CAD2408754",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,11,685
"CAD2408755",0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,2,3,1,0,6,225
"CAD2408756",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,17,1385
"CAD2408757",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,615
"CAD2408758",0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,5,825
"CAD2408759",1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,545
"CAD2408760",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,0,2,1,1,74,1435
"CAD2408761",0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,895
"CAD2408762",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,77,335
"CAD2408763",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,585
"CAD2408764",1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,1,4,1,0,1,75,485
"CAD2408765",0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,71,435
"CAD2408766",0,2,0,1,0,0,1,1,0,1,0,1,0,1,0,0,3,1,2,1,4,3,1,1,4,345
"CAD2408767",0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,2,1,4,0,0,0,2,345
"CAD2408768",1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,2,705
"CAD2408769",0,2,0,1,0,0,1,0,0,1,1,1,0,0,0,0,3,1,2,1,4,0,1,1,6,685
"CAD2408770",0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,1,4,1,0,1,15,1485
"CAD2408771",0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,3,1,2,1,4,1,0,0,9,525
"CAD2408772",0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,3,1,2,1,4,0,1,0,5,285
"CAD2408773",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,10,1425
"CAD2408774",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,15,905
"CAD2408775",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,76,815
"CAD2408776",0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,4,0,1,1,18,525
"CAD2408777",1,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,2,2,1,4,1,0,1,13,225
"CAD2408778",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,76,885
"CAD2408779",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,1,1095
"CAD2408780",0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,4,1,0,0,16,305
"CAD2408781",0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,1,985
"CAD2408782",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,6,825
"CAD2408783",0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,585
"CAD2408784",0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,78,1385
"CAD2408785",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,76,985
"CAD2408786",0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,0,1,1,7,945
"CAD2408787",1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,8,525
"CAD2408788",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,2,3,0,0,5,585
"CAD2408789",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,10,465
"CAD2408790",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,77,265
"CAD2408791",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,4,1,2,1,0,2,1,1,74,1185
"CAD2408792",1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,12,265
"CAD2408793",0,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,5,685
"CAD2408794",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,1,525
"CAD2408795",0,3,0,2,0,0,1,1,0,0,0,0,1,1,0,1,3,4,2,1,2,2,1,1,11,965
"CAD2408796",1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,1,2,1,4,0,1,0,1,705
"CAD2408797",0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,1,4,3,1,1,18,2085
"CAD2408798",1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,1,4,2,1,1,11,225
"CAD2408799",0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,4,2,1,2,3,1,1,7,705
"CAD2408800",0,2,0,2,0,0,1,1,0,1,0,1,0,1,0,1,3,1,2,1,4,3,0,1,9,305
"CAD2408801",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,10,245
"CAD2408802",0,2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,3,1,2,1,4,3,0,1,7,755
"CAD2408803",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,10,895
"CAD2408804",1,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,4,665
"CAD2408805",0,2,0,1,0,0,1,1,0,1,0,1,0,1,0,0,3,1,2,1,4,3,0,1,78,685
"CAD2408806",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,10,385
"CAD2408807",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,1,16,985
"CAD2408808",1,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,78,825
"CAD2408809",1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,3,705
"CAD2408810",0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,3,0,1,4,0,1,0,3,485
"CAD2408811",1,4,1,1,0,0,0,1,0,0,0,0,0,1,0,1,3,1,2,1,4,1,0,1,73,885
"CAD2408812",0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,1105
"CAD2408813",1,2,0,0,0,0,1,1,0,1,1,1,0,1,0,0,3,3,0,1,4,1,0,0,5,225
"CAD2408814",1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,16,985
"CAD2408815",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,1,1,74,2985
"CAD2408816",0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,1,4,1,0,0,4,435
"CAD2408817",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,0,0,0,14,785
"CAD2408818",0,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,7,465
"CAD2408819",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,4,1,0,1,77,1385
"CAD2408820",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,74,585
"CAD2408821",0,4,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,75,645
"CAD2408822",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,2,1,0,73,785
"CAD2408823",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,1,285
"CAD2408824",0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,2,1,4,0,0,1,14,975
"CAD2408825",0,3,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,14,785
"CAD2408826",0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,13,705
"CAD2408827",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,1385
"CAD2408828",0,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,1,4,0,1,1,13,405
"CAD2408829",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,2,405
"CAD2408830",1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,1,4,0,0,1,6,225
"CAD2408831",0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,0,72,415
"CAD2408832",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,405
"CAD2408833",0,2,0,1,0,0,1,1,0,1,0,1,0,1,0,0,3,1,2,1,4,3,1,1,7,525
"CAD2408834",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,705
"CAD2408835",1,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,12,795
"CAD2408836",0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,2,1,4,1,0,1,77,125
"CAD2408837",0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,0,16,985
"CAD2408838",0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,2,1,2,0,1,0,79,335
"CAD2408839",0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,73,195
"CAD2408840",1,4,0,4,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,8,585
"CAD2408841",0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,16,1485
"CAD2408842",0,5,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,9,925
"CAD2408843",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,4,1,0,0,77,65
"CAD2408844",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,1,1,2,0,0,0,17,705
"CAD2408845",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,5,425
"CAD2408846",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,2,385
"CAD2408847",0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,4,0,0,0,14,285
"CAD2408848",0,2,0,3,0,0,0,1,0,1,1,1,0,1,0,0,3,4,2,1,4,0,1,1,10,465
"CAD2408849",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,3,1,1,6,335
"CAD2408850",0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,4,3,0,1,6,335
"CAD2408851",0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,15,1165
"CAD2408852",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,2,285
"CAD2408853",0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,4,3,1,1,76,785
"CAD2408854",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,78,265
"CAD2408855",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,2,1,0,1,15,465
"CAD2408856",0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,4,1,1,4,1,0,1,79,465
"CAD2408857",0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,3,0,1,4,0,0,0,5,405
"CAD2408858",0,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,14,985
"CAD2408859",0,2,1,3,1,1,1,1,0,1,0,1,0,1,0,0,3,1,2,1,4,0,0,0,9,1985
"CAD2408860",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,1,6,545
"CAD2408861",0,4,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,3,1065
"CAD2408862",0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,71,385
"CAD2408863",0,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,71,1085
"CAD2408864",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,3,1,0,2,335
"CAD2408865",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,9,2085
"CAD2408866",0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,3,2,1,4,0,0,0,5,545
"CAD2408867",1,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,3,1,2,1,4,0,1,0,10,725
"CAD2408868",0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,14,285
"CAD2408869",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,705
"CAD2408870",1,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,73,685
"CAD2408871",0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,1,0,3,485
"CAD2408872",1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,2,0,0,1,3,705
"CAD2408873",0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,1,2,3,0,1,13,225
"CAD2408874",0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,4,1,0,1,77,475
"CAD2408875",0,2,0,1,0,0,1,1,0,1,1,1,0,1,0,0,3,0,2,1,4,1,0,1,9,1165
"CAD2408876",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,5,1105
"CAD2408877",0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,3,1,1,2,3,0,1,6,335
"CAD2408878",0,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,73,685
"CAD2408879",0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,4,965
"CAD2408880",0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,12,465
"CAD2408881",1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,885
"CAD2408882",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,2,3,0,1,7,405
"CAD2408883",0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,17,435
"CAD2408884",0,5,0,3,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,16,585
"CAD2408885",0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,2,1,1,74,505
"CAD2408886",0,5,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,76,2485
"CAD2408887",0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,71,785
"CAD2408888",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,1,3,1,0,1,4,465
"CAD2408889",1,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,0,73,475
"CAD2408890",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,3,0,1,13,385
"CAD2408891",1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,2,0,1,0,7,825
"CAD2408892",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,2,1,4,0,1,1,2,405
"CAD2408893",0,5,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,1025
"CAD2408894",0,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,4,2,1,4,3,0,0,6,1385
"CAD2408895",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,945
"CAD2408896",0,3,0,2,0,0,1,1,0,0,0,0,0,1,0,0,2,1,2,1,4,3,1,0,77,285
"CAD2408897",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,17,735
"CAD2408898",0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,4,2,1,4,0,0,1,1,545
"CAD2408899",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,4,1,0,0,17,335
"CAD2408900",0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,1,2,1,4,3,0,1,15,705
"CAD2408901",1,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,1,77,405
"CAD2408902",0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,76,2985
"CAD2408903",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,1,4,1,0,1,4,685
"CAD2408904",1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,0,5,1105
"CAD2408905",1,2,0,1,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,1,4,0,1,1,11,225
"CAD2408906",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,1,4,0,0,1,5,825
"CAD2408907",0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,4,2985
"CAD2408908",1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,77,525
"CAD2408909",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,4,3,0,0,17,525
"CAD2408910",0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,1,7,2385
"CAD2408911",1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,6,625
"CAD2408912",0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,2,1,4,1,0,1,77,55
"CAD2408913",0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,2,1,3,1,0,1,73,1605
"CAD2408914",0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,0,71,1985
"CAD2408915",0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,0,0,0,3,795
"CAD2408916",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,9,945
"CAD2408917",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,73,235
"CAD2408918",0,2,0,3,0,0,1,1,0,1,0,0,0,1,0,0,3,1,2,1,4,1,0,1,11,335
"CAD2408919",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,1,4,1,0,1,12,335
"CAD2408920",0,5,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,4,1,0,1,77,2005
"CAD2408921",0,2,0,0,0,0,1,1,0,1,0,1,0,1,0,0,3,4,2,1,4,2,1,1,8,635
"CAD2408922",0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,3,1,0,9,615
"CAD2408923",0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,3,0,2,1,4,0,1,0,78,335
"CAD2408924",1,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,2,1,4,1,0,1,10,825
"CAD2408925",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,2,1,4,1,0,0,77,135
"CAD2408926",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,15,2185
"CAD2408927",0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,3,0,0,73,2105
"CAD2408928",0,4,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,3,1,1,76,485
"CAD2408929",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,4,1,0,1,77,145
"CAD2408930",0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,3,1,2,1,2,0,1,1,8,345
"CAD2408931",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,74,465
"CAD2408932",0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,10,465
"CAD2408933",0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,3,1,0,1,77,1985
"CAD2408934",1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,15,795
"CAD2408935",0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,74,785
"CAD2408936",0,2,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,11,585
"CAD2408937",0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,11,945
"CAD2408938",0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,74,1485
"CAD2408939",1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,0,1,0,17,475
"CAD2408940",0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,1,16,585
"CAD2408941",0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,4,2,1,2,0,0,0,5,405
"CAD2408942",0,4,0,2,0,0,1,1,0,0,0,0,0,1,0,0,3,1,2,1,4,2,1,0,73,405
"CAD2408943",0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,2,1,1,74,585
"CAD2408944",0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,12,705
"CAD2408945",1,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,4,2,1,4,1,0,1,4,965
"CAD2408946",0,2,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,1,4,1,0,1,1,685
"CAD2408947",0,4,0,2,0,0,1,1,0,0,0,0,0,0,1,0,3,1,2,1,4,1,0,1,16,585
"CAD2408948",1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,2,1,2,0,1,0,1,285
"CAD2408949",0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,2,1,4,3,0,1,1,985
"CAD2408950",0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,2,1,4,1,0,1,7,525
"CAD2408951",1,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,0,2,1,4,3,0,1,73,685
"CAD2408952",0,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,3,1,2,1,4,0,1,1,78,405
"CAD2408953",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,1,0,2,345
"CAD2408954",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,0,0,5,405
"CAD2408955",0,3,1,3,0,0,1,1,0,1,0,0,0,1,0,1,3,0,2,1,0,1,0,1,9,635
"CAD2408956",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,1,2,0,0,1,79,335
"CAD2408957",1,4,0,1,0,0,1,1,0,1,1,1,0,1,0,0,3,1,2,1,4,0,0,0,5,285
"CAD2408958",0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,2,1,2,0,1,0,3,635
